hotel_id,block_id,type,data
197,1,paragraph,"Hôtel de l'Amour Tam Đảo là&nbsp;<a href=""https://vietgoing.com/hotel/district-175-huyen-tam-dao.html?star=5"" target=""_blank"">khách sạn 5 sao</a>&nbsp;bộ sưu tập độc đáo với 226 phòng nghỉ, phân chia thành 9 hạng phòng khác nhau, nhằm đảm bảo hoàn thiện mọi trải nghiệm của du khách."
197,2,image,https://minio.fares.vn/mixivivu-dev/hotel/hotel-de-lamour-tam-djao/blog/pwff62a0g459ixct.webp
197,3,paragraph," Được thiết kế với sự tinh tế, tỉ mỉ đạt tiêu chuẩn Quốc tế, Hôtel de l'Amour Tam Đảo đáp ứng mọi nhu cầu của du khách, kể cả những du khách khó tính nhất."
197,4,image,https://minio.fares.vn/mixivivu-dev/hotel/hotel-de-lamour-tam-djao/blog/x3lkhfpbtxgg4ulw.webp
197,5,paragraph,"Không chỉ đơn thuần là một nơi lưu trú, Hôtel de l'Amour Tam Đảo đem đến cho khách hàng một kỳ nghỉ trọn vẹn với những trải nghiệm vô cùng đa dạng.&nbsp;"
197,6,image,https://minio.fares.vn/mixivivu-dev/hotel/hotel-de-lamour-tam-djao/blog/dpc4aq6iry37yhee.webp
197,7,paragraph,"Bể bơi bốn mùa trong nhà tọa lạc tại tầng 4 của khách sạn, với công nghệ làm ấm nước và ổn định nhiệt độ liên tục, là nơi Quý khách có thể tận hưởng không gian thư giãn và rèn luyện cơ thể 4 mùa trong năm.&nbsp;"
197,8,image,https://minio.fares.vn/mixivivu-dev/hotel/hotel-de-lamour-tam-djao/blog/q2sih7wqxikjkk5r.webp
197,9,paragraph,Hôtel de l'Amour Tam Đảo cam kết mang lại cho quý khách những kỳ nghỉ trọn vẹn cảm xúc và ngập tràn kỉ niệm.
197,10,image,https://minio.fares.vn/mixivivu-dev/hotel/hotel-de-lamour-tam-djao/blog/64ap6mukvold58ta.webp
198,1,paragraph,"Le Palmier Hồ Tràm có vị trí nằm dọc theo bờ biển Hồ Tràm, chỉ cách trung tâm TP.Hồ Chí Minh khoảng 2 giờ lái xe. "
198,2,image,https://minio.fares.vn/mixivivu-dev/hotel/le-palmier-ho-tram/blog/d7mhqy77l4qyhftx.webp
198,3,paragraph,Hành trình vừa đủ để bạn và gia đình trải nghiệm một kỳ nghỉ dưỡng trong không gian ấm cúng và gần gũi. 
198,4,image,https://minio.fares.vn/mixivivu-dev/hotel/le-palmier-ho-tram/blog/n90peyd0fnnjugs2.webp
198,5,paragraph,"Một không gian vừa đủ bình dị cho những phút giây thư giãn, vừa đủ tiện nghi để tận hưởng trọn vẹn hạnh phúc và vừa đủ riêng tư để mọi cảm xúc được lắng đọng."
198,6,image,https://minio.fares.vn/mixivivu-dev/hotel/le-palmier-ho-tram/blog/qw9n776gzsoeq7ry.webp
198,7,paragraph,"Le Palmier Hồ Tràm không chỉ là một điểm đến nghỉ dưỡng, mà còn là một điểm đến khó quên cho bạn và gia đình để tận hưởng kỳ nghỉ trong lòng thiên nhiên xanh mát, từ những đám cỏ, bóng cây đến những hàng dừa duyên dáng. Một nơi ta tìm về với yên bình."
198,8,image,https://minio.fares.vn/mixivivu-dev/hotel/le-palmier-ho-tram/blog/9r7p02fkuboqv420.webp
199,1,paragraph,"Emerald Hồ Tràm “Chốn bình yên giữa thiên đường ngọc quý”, tượng trưng cho lối kiến trúc sáng tạo, nắm bắt được tinh hoa của sự phát triển của tỉnh Bà Rịa Vũng Tàu, đồng thời tôn vinh những đường nét thiên nhiên và cảnh quan của khu vực. "
199,2,paragraph,"Khu nghỉ dưỡng Emerald Hồ Tràm là dự án hạng sang mới, toạ lạc tại bãi biển Hồ Tràm, gần với cầu ngắm biển dài nhất Châu Á."
199,3,paragraph,"Khu nghỉ dưỡng do Tổng công ty Bến Thành là Chủ đầu tư và được quản lý vận hành bởi Công ty Cổ phần du lịch Thành Thành Công, nơi hứa hẹn mang đến sự trải nghiệm mới và là điểm đến hấp dẫn cho hành trình khám phá Hồ Tràm."
199,4,image,https://minio.fares.vn/mixivivu-dev/hotel/emerald-ho-tram-resort/blog/9r2pmikxudm0i3f1.webp
200,1,paragraph,"Best Western Premier Sapphire Hạ Long tọa lạc tại trung tâm thành phố Hạ Long, bên cạnh cung đường bao biển dành cho người đi bộ trải dài hơn 5 km, du khách có thể thỏa sức lưu lại những khoảnh khắc tuyệt đẹp của vịnh Hạ Long từ khi mặt trời ló rạng trên những đảo đá vôi tới lúc hoàng hôn dần khuất sau rặng đồi. "
200,2,image,https://minio.fares.vn/mixivivu-dev/hotel/best-western-premier-sapphire-ha-long/blog/fu24tagnk3kt1g36.webp
200,3,paragraph,"Vịnh Hạ Long là một phần của thần thoại và lịch sử cổ đại Việt Nam, được địa phương gọi là “nơi rồng đáp xuống”. Nơi đây được ví như trái tim của Việt Nam nhờ sự đa dạng của các loài động vật hoang dã, cây cối và thảm thực vật phong phú."
200,4,image,https://minio.fares.vn/mixivivu-dev/hotel/best-western-premier-sapphire-ha-long/blog/k48cn4qzs7wuaa7g.webp
200,5,paragraph,"Với thiết kế hiện đại và sang trọng, Best Western Premier Sapphire Hạ Long mang đến cho du khách những trải nghiệm nghỉ dưỡng tuyệt vời, sở hữu tầm nhìn triệu đô bên Vịnh Di Sản. Phòng nghỉ dưỡng được trang bị nội thất cao cấp, đảm bảo sự thoải mái và tiện nghi cho mọi khách hàng.&nbsp;"
200,6,image,https://minio.fares.vn/mixivivu-dev/hotel/best-western-premier-sapphire-ha-long/blog/fh7e72z3314vqa6n.webp
200,7,paragraph,"Cùng quý khách tận hưởng kỳ nghỉ trọn vẹn hay tranh thủ những giây phút thư giãn trong chuyến công vụ của mình, ngoài việc cung cấp dịch vụ lưu trú, chúng tôi còn đem đến những trải nghiệm chăm sóc sức khỏe với hồ bơi trong nhà mở cửa quanh năm và hồ bơi ngoài trời mở cửa theo mùa, phòng tập thể thao lớn với đầy đủ tiện nghi, và khu vui chơi hấp dẫn dành riêng cho trẻ em. Ngoài ra, khu vực spa thư giãn và chăm sóc sắc đẹp sẽ được mở vào năm 2022."
200,8,image,https://minio.fares.vn/mixivivu-dev/hotel/best-western-premier-sapphire-ha-long/blog/xtl3idt1eu3r3kia.webp
200,9,image,https://minio.fares.vn/mixivivu-dev/hotel/best-western-premier-sapphire-ha-long/blog/nj8t0ys4gqa5sxgx.webp
200,10,image,https://minio.fares.vn/mixivivu-dev/hotel/best-western-premier-sapphire-ha-long/blog/xrrd1866bb1we6px.webp
201,1,paragraph,"IXORA Ho Tram By Fusion được đưa và vận hành và hoạt động theo tiêu chuẩn 5* quốc tế, nằm trong khu phức hợp giải trí The Grand Hồ Tràm Strip, cạnh cạnh sân golf The Bluffs. "
201,2,image,https://minio.fares.vn/mixivivu-dev/hotel/ixora-ho-tram-by-fusion/blog/jgvj4zknkp3i1b22.webp
201,3,paragraph,"Khu nghỉ dưỡng sở hữu 164 phòng nghỉ được thiết kế hiện đại, tiện nghi cùng 46 căn biệt thự sang trọng với tầm nhìn hướng ra đại dương hoặc sân vườn xanh mát. Nghỉ dưỡng tại đây, du khách sẽ được tận hưởng không khí biển trong lành, trải nghiệm các hoạt động vui chơi - giải trí xứng tầm với mọi lứa tuổi như: Casino đẳng cấp, khu mua sắm, các hoạt động giải trí trên biển lướt ván, dù lượn,...&nbsp;"
201,4,image,https://minio.fares.vn/mixivivu-dev/hotel/ixora-ho-tram-by-fusion/blog/h9qyc1wpv02gr4y7.webp
202,1,paragraph,"Tọa lạc trên ngọn đồi riêng biệt, với vị trí đắc địa giữa trung tâm thành phố Đà Lạt,&nbsp;<a href=""https://vietgoing.com/hotel/district-496-thanh-pho-da-lat.html?star=5&amp;type=Kh%C3%A1ch+s%E1%BA%A1n"" target=""_blank"">khách sạn 5 sao</a>&nbsp;Đà Lạt Palace Heritage Hotel là điểm dừng chân lý tưởng cho du khách muốn tìm một nơi lưu trú thật sang trọng và tiện nghi. "
202,2,image,https://minio.fares.vn/mixivivu-dev/hotel/dja-lat-palace-heritage/blog/54e486m13jz510re.webp
202,3,paragraph,"Đặt chân đến Dalat Palace, bạn sẽ cảm nhận được sự sang trọng qua phong cách Art-deco, thiết kế và trang trí trang nhã, mang tính thẩm mỹ cao.&nbsp;Được khởi công xây dựng năm 1916 và khánh thành năm 1922 theo trường phái Victoria, Dalat Palace đã đón tiếp các nhân vật nổi tiếng và giàu có thời bấy giờ."
202,4,image,https://minio.fares.vn/mixivivu-dev/hotel/dja-lat-palace-heritage/blog/09chu3vej596zcei.webp
202,5,paragraph,"Dalat Palace được chia làm 2 khu: khu cổ điển (43 phòng) và khu hiện đại (30 phòng) được trang trí lộng lẫy với những tiện nghi 5 sao, thiết bị cao cấp, mang đến một không gian ấm cúng và sang trọng theo phong cách thuộc địa Pháp cùng tầm nhìn rộng hướng ra hồ Xuân Hương. Nhà hàng Le Rabelalis là nơi du khách có thể thưởng thức tuyển chọn các món ăn Pháp và rượu vang. Đối với đồ uống và đồ ăn nhẹ, Palace Club là một lựa chọn ăn uống nữa cho khách thưởng thức trà cung đình độc đáo của Đà Lạt."
202,6,image,https://minio.fares.vn/mixivivu-dev/hotel/dja-lat-palace-heritage/blog/500p3iotqvpyl80r.webp
202,7,paragraph,"Đà Lạt Palace Heritage Hotel gần&nbsp;<a href=""https://vietgoing.com/destination/276-nha-tho-con-ga-nha-tho-chinh-toa-a-lat.html?utm_web=15"">Nhà thờ Con Gà</a>,&nbsp;<a href=""https://vietgoing.com/destination/633-ho-xuan-huong-da-lat.html?utm_web=15"">Hồ Xuân Hương</a>,&nbsp;<a href=""https://vietgoing.com/destination/254-quang-truong-lam-vien.html?utm_web=15"">Quảng Trường Lâm Viên</a>,... rất thuận tiện cho du khách tham quan và khám phá."
203,1,paragraph,"Du Parc Hotel Đà Lạt đạt tiêu chuẩn&nbsp;<a href=""https://vietgoing.com/hotel/district-496-thanh-pho-da-lat.html?star=3"">khách sạn 4 sao</a>&nbsp;nằm ngay trung tâm thành phố Đà Lạt, cạnh&nbsp;<a href=""https://vietgoing.com/destination/276-nha-tho-con-ga-nha-tho-chinh-toa-a-lat.html?utm_web=15"">Nhà thờ Con Gà (Nhà Thờ Chính Tòa Ðà Lạt)</a>, chỉ mất khoảng 10 phút đi bộ là đến&nbsp;<a href=""https://vietgoing.com/destination/254-quang-truong-lam-vien.html?utm_web=15"">Quảng Trường Lâm Viên</a>&nbsp;và&nbsp;<a href=""https://vietgoing.com/destination/230-cho-dem-da-lat.html?utm_web=15"">Chợ Đêm Đà Lạt</a>."
203,2,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/741x38ppu2f2d6ly.webp
203,3,paragraph,"Khách sạn Du Parc Đà Lạt có tổng cộng 140 phòng, tất cả các phòng đều được thiết kế với không gian ấm cúng, tiện nghi hiện đại. Khách sạn có cung cấp các dịch vụ tennis, massage, chơi golf, dịch vụ đưa đón sân bay,..."
203,4,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/ng0xk989z5xnfd17.webp
204,1,paragraph,"MerPerle Đà Lạt Hotel -&nbsp; một tác phẩm kiến trúc bán cổ điển độc đáo, nằm uốn lượn trên đồi thông Đà Lạt, bên cạnh những biệt thự cổ kính. Tòa nhà 10 tầng này không chỉ đáp ứng tiêu chuẩn&nbsp;<a href=""https://vietgoing.com/hotel/district-496-thanh-pho-da-lat.html?star=5"" target=""_blank"">khách sạn 5 sao</a>&nbsp;mà còn gây ấn tượng với thiết kế hài hòa, mang đậm phong cách lãng mạn, hòa mình vào khí hậu và cảnh quan tuyệt vời của thành phố ngàn hoa."
204,2,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/52q01jvuvfzro6ur.webp
204,3,paragraph,"Sở hữu hệ thống 389 phòng với nhiều loại phòng khác nhau phù hợp với đa dạng nhu cầu của du khách. Dịch vụ lưu trú &amp; nghỉ dưỡng đẳng cấp, phòng nghỉ được thiết kế tinh tế cùng các tiện nghi hiện đại, mang đến cho du khách không gian nghỉ ngơi đầy thư giãn và ấm áp phù hợp với khí hậu của Đà Lạt."
204,4,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/7py2ubhxx5sr9aas.webp
204,5,paragraph,"Từ khách sạn du khách có thể thuận tiện di chuyển tới các địa điểm nổi tiếng như:&nbsp;<a href=""https://vietgoing.com/destination/234-ga-da-lat.html"">Ga Đà Lạt</a>,&nbsp;<a href=""https://vietgoing.com/destination/233-lang-biet-thu-co-da-lat.html"">Làng Biệt Thự Cổ Đà Lạt</a>,&nbsp;<a href=""https://vietgoing.com/destination/198-dinh-bao-dai-da-lat.html"">Dinh Bảo Đại Đà Lạt</a>,... MerPerle Dalat hứa hẹn góp phần tạo nên những phút giây thăng hoa, hạnh phúc trong mỗi khoảnh khắc tại thành phố ngàn hoa."
205,1,paragraph,"Tọa lạc ngay trung tâm thành phố&nbsp;<a href=""https://roydalahotel.com/"">Roy Dala Hotel</a>&nbsp;như một góc của Paris thu nhỏ với lối kiến trúc thượng tầng sang trọng, cổ điển nhưng không kém phần hiện đại."
205,2,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/b0sw9ggjz3v684kw.webp
205,3,paragraph,"Với vị trí nằm ngay trung tâm thành phố và chỉ cách chợ Đà Lạt 50m,&nbsp; du khách có thể dễ dàng thả bộ dọc con đường Nam Kỳ Khởi Nghĩa - nơi mà rất nhiều người đánh giá là “con phố khách sạn” để tự do mua sắm thoải mái, thưởng thức những món ăn đặc sản của xứ sở sương mù mà không phải mất quá nhiều thời gian để tìm kiếm. Cũng từ đây chỉ với 5 phút đi bộ, du khách có thể ngắm nhìn được Hồ Xuân Hương, nơi được mệnh danh là viên ngọc xanh giữa lòng thành phố, với những hàng cây, bãi cỏ xanh ngát."
205,4,paragraph,"Khách sạn&nbsp;Roy Dala&nbsp;với 50 phòng đầy đủ tiện nghi, sang trọng cùng với lối thiết kế ấn tượng mang phong cách châu Âu vừa cổ điển nhưng không kém phần hiện đại đem đến cho quý khách một không gian vô cùng ấm cúng, gần gũi. "
205,5,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/d6e6jttc4azwn5jc.webp
205,6,paragraph,"Với tiêu chí “đến để trải nghiệm” cùng với chất lượng dịch vụ cao cấp, chắc chắn Roy Dalat Hotel sẽ đem đến cho du khách một kỳ nghỉ hoàn hảo.&nbsp;"
206,1,paragraph,"Akoya Saigon Central Hotel là một trong những khách sạn 3* được du khách đánh giá cao nhất tại trung tâm Quận 1 với dịch vụ tận tâm, cơ sở vật chất hiện đại cùng không gian nghỉ dưỡng ấm cúng, tiện nghi. "
206,2,image,https://minio.fares.vn/mixivivu-dev/hotel/akoya-saigon-central-hotel/blog/idr2pvgjimnagllt.webp
206,3,paragraph,"Nổi bật với thiết kế châu Âu sang trọng, trang nhã, lưu trú tại Akoya Saigon Central, du khách sẽ được ngắm nhìn trọn vẹn khung cảnh tuyệt đẹp của thành phố, ghé thăm chợ Bến Thành, Bảo tàng Hồ Chí Minh chỉ cách khách sạn chưa đến 1km."
207,1,paragraph,"Rosamia Hotel tựa một nhà kiến tạo những cung bậc cảm xúc để mỗi khoảnh khắc trong kỳ nghỉ trọng đại của bạn thêm đáng nhớ. Đó là sự xao động khi nhận đồ uống chào mừng, sự bất ngờ với phòng nghỉ được decor đặc biệt hay vẻ hạnh phúc ngọt ngào lứa đôi trong không gian trăng mật lãng mạn.&nbsp;"
207,2,paragraph,"Tại đây, quý khách sẽ được tận hưởng sự&nbsp;<a href=""https://rosamiahotel.com/vi/tin-tuc--su-kien/da-nang-la-dia-diem-du-lich-an-toan.html"">nghỉ dưỡng sang trọng</a>&nbsp;tuyệt đối và phong cách sống thời thượng với giá cả hợp lý, cùng với các dịch vụ được kiến tạo dựa trên những nhu cầu và mong muốn của khách hàng nhằm mang đến cho quý khách&nbsp;<a href=""https://lotuslegendhotel.com/vi/vui-tron-mua-he-thu-do-cung-lotus-legend-hotel-voi-gia-cuc-ky-uu-dai-giam-toi-50-tu-5-5-2020-den-31-5-2020/"">một kỳ nghỉ</a>&nbsp;với những trải nghiệm tuyệt vời trên từng cung bậc của&nbsp;cảm xúc."
207,3,image,https://minio.fares.vn/mixivivu-dev/hotel/rosamia-hotel-dja-nang/blog/5944qvyzxfh4sf6e.webp
207,4,paragraph,"Sở hữu vị trí đắc địa với tầm nhìn hướng biển tuyệt đẹp và chỉ mất vài phút để đến với trung tâm thành phố, rất thuận tiện cho du khách tham quan các điểm du lịch nổi tiếng của Đà Nẵng và các Di sản Văn hóa Thế giới như phố cổ Hội An, khu đền tháp Mỹ Sơn, cố đô Huế."
208,1,paragraph,"Khách sạn Cap Town Hồ Chí Minh&nbsp;đạt chuẩn&nbsp;3 sao nằm ngay trung tâm Sài Gòn, cách Chùa Bà Ấn Độ 2 phút đi bộ."
